kode_kemendagri,nama_clean,nama_singkat,tipe,lat,lon,bps_kode,tahun,jumlah_banjir,total_hujan_tahunan_mm,rain_sum_mm,precipitation_hours_total,rainy_days,total_hari_hujan_ekstrem,max_hujan_harian_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,avg_kelembaban_tanah,rain_intensity_mm_per_hour_avg,jumlah_kejadian_bnpb,korban_meninggal,korban_hilang,korban_luka,pengungsi,rusak_berat,rusak_sedang,rusak_ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak,satuan,is_sampah_missing,rasio_banjir_per_hujan,kategori_hujan,rank_banjir_di_wilayah,total_terdampak,jumlah_sampah_ton_per_tahun,is_banjir,kategori_intensitas_banjir
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2024,7,2717.5,2717.5,2912,301,2,55.8,46.8,3.70581686441725,0.322762141319573,0.689050560316453,1,0,0,0,138,0,0,0,46,0,0,0,0,0,,TRUE,0.0025758969641214,Tinggi (2500-4000mm),8,138,,1,3 - Frekuensi Sedang (4-10x)
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2025,12,3267.6,3267.6,3439,343,1,59.4,48.6,3.57517786738351,0.363881011051374,0.790166092559153,4,0,0,0,3092,2,7,94,654,0,0,0,0,0,,TRUE,0.0036724201248622,Tinggi (2500-4000mm),4,3092,,1,4 - Frekuensi Tinggi (>10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2012,0,2722.2,2722.2,2836,287,2,55,68.4,3.17470244716352,0.241765689371936,0.667921810947608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Tinggi (2500-4000mm),8,0,,0,1 - Tidak Ada Banjir
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2013,12,3527.3,3527.3,3344,322,3,58,58.3,3.0799846390169,0.274849613575269,0.85439140963727,4,0,0,1,4595,0,0,250,1443,0,0,0,0,0,,TRUE,0.0034020355512715,Tinggi (2500-4000mm),1,4596,,1,4 - Frekuensi Tinggi (>10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2014,6,3189,3189,3075,319,2,94.8,43.6,3.21631534818228,0.259120887736815,0.7947477448702,7,0,0,0,1567,3,5,2,71,0,1,0,0,0,,TRUE,0.0018814675446848,Tinggi (2500-4000mm),3,1567,,1,3 - Frekuensi Sedang (4-10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2015,1,2769.2,2769.2,2634,270,2,92.3,50.8,3.49121153353815,0.213794355372077,0.72955462526838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0003611151235013,Tinggi (2500-4000mm),7,0,293210.71,1,2 - Frekuensi Rendah (1-3x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2016,8,4335.8,4335.8,3803,350,6,83.8,47.5,3.06332560870103,0.296924029399951,0.968437416317826,6,1,0,4,2707,9,0,8,1474,0,1,3,0,0,TON PER HARI,FALSE,0.0018451035564371,Sangat Tinggi (>4000mm),2,2712,295533.32,1,3 - Frekuensi Sedang (4-10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2017,5,3227.3,3227.3,3992,358,4,67.1,56.2,2.96189855350742,0.277417888878222,0.756783359752628,1,0,0,0,0,1,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0015492826821181,Tinggi (2500-4000mm),4,0,298488.65,1,3 - Frekuensi Sedang (4-10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2018,5,3146.3,3146.3,4031,354,3,243.8,42.5,3.15996953405018,0.254531500416027,0.655085397756386,2,6,0,0,9545,7,1,15,462,0,0,0,0,1,TON PER HARI,FALSE,0.0015891682293487,Tinggi (2500-4000mm),4,9551,107868.45,1,3 - Frekuensi Sedang (4-10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2019,3,2703.8,2703.8,3994,349,1,99.3,38.5,3.33268362775218,0.23291941910949,0.584623850012873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0011095495228937,Tinggi (2500-4000mm),6,0,175915.4,1,2 - Frekuensi Rendah (1-3x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2020,6,5547.6,5547.6,5730,366,12,118.2,41,2.93631729699666,0.300221354746014,0.926385734419925,4,1,0,2,3822,1,3,0,822,2,2,0,0,1,TON PER HARI,FALSE,0.0010815487778498,Sangat Tinggi (>4000mm),3,3825,176200.1,1,3 - Frekuensi Sedang (4-10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2021,1,4543.8,4543.8,4996,364,3,118.6,40.3,3.09845308499744,0.292446532844769,0.89977108745281,2,0,0,0,0,0,2,14,75,0,0,0,0,0,TON PER HARI,FALSE,0.0002200801091597,Sangat Tinggi (>4000mm),7,0,40558.8,1,2 - Frekuensi Rendah (1-3x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2022,4,4735.1,4735.1,4587,362,1,53,41.8,3.11227368151562,0.29913845766129,1.08142156200783,6,0,0,0,1030,0,2,0,203,0,0,0,0,0,TON PER HARI,FALSE,0.0008447551266076,Sangat Tinggi (>4000mm),5,1030,47457.3,1,3 - Frekuensi Sedang (4-10x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2023,3,2913.6,2913.6,3796,343,1,74.4,37.8,3.44918061955965,0.239106982580218,0.652022597283113,2,0,0,0,2758,1,4,9,663,0,0,0,0,0,TON PER HARI,FALSE,0.0010296540362438,Tinggi (2500-4000mm),6,2758,25185,1,2 - Frekuensi Rendah (1-3x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2024,3,3619.7,3619.7,4067,353,3,59.2,45.4,3.4203898467433,0.267908289045441,0.798677631403894,1,0,0,0,3948,0,0,0,653,0,0,0,0,0,,TRUE,0.0008287979666823,Tinggi (2500-4000mm),6,3948,,1,2 - Frekuensi Rendah (1-3x)
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2025,3,4248.9,4248.9,4219,356,3,55.3,43.9,3.36461699948797,0.284651692374979,0.911749911660271,5,0,0,0,5603,7,9,90,1220,0,0,0,0,0,,TRUE,0.0007060650992021,Sangat Tinggi (>4000mm),6,5603,,1,2 - Frekuensi Rendah (1-3x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2012,0,3128.3,3128.3,3494,325,2,77.9,57.6,3.14660057471264,0.408559609442591,0.692237032584607,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Tinggi (2500-4000mm),10,0,,0,1 - Tidak Ada Banjir
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2013,29,3691.3,3691.3,3804,341,5,88.7,47.2,3.11958032514081,0.430730554222137,0.848396100104435,4,1,0,1,2500,343,193,77,70,7,3,0,1,0,,TRUE,0.0078563107848183,Tinggi (2500-4000mm),1,2502,,1,4 - Frekuensi Tinggi (>10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2014,12,3243.3,3243.3,3479,332,2,56.5,43.2,3.2587192140297,0.422168804136798,0.783573068593242,8,0,0,5,57,431,23,51,25,0,0,0,0,0,,TRUE,0.0036999352511331,Tinggi (2500-4000mm),3,62,,1,4 - Frekuensi Tinggi (>10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2015,3,2880.2,2880.2,2938,287,4,63.5,44.3,3.50805043522786,0.377313662474398,0.717260135804095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0010415943337268,Tinggi (2500-4000mm),9,0,94302.11,1,2 - Frekuensi Rendah (1-3x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2016,5,4470.1,4470.1,4189,359,3,72.4,49,3.18148485972068,0.451812186894904,0.988820765308344,4,0,0,0,200,0,0,5,1340,0,0,0,0,0,TON PER HARI,FALSE,0.0011185432093241,Sangat Tinggi (>4000mm),7,200,95606.66,1,3 - Frekuensi Sedang (4-10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2017,4,2572.5,2572.5,3658,355,3,97.4,44.6,3.10968029953917,0.377309536343659,0.64744432804549,4,0,0,0,287,1,0,0,67,0,0,0,0,0,TON PER HARI,FALSE,0.0015549076773566,Tinggi (2500-4000mm),8,287,96562.73,1,3 - Frekuensi Sedang (4-10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2018,5,2466,2466,3695,344,2,169.3,51.5,3.31174571172555,0.346360379597628,0.582509072472961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0020275750202757,Sedang (1500-2500mm),7,0,35211.55,1,3 - Frekuensi Sedang (4-10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2019,5,2335,2335,3814,347,3,81.2,41,3.47487570404506,0.316396677120669,0.503378777395962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0021413276231263,Sedang (1500-2500mm),7,0,149365.3,1,3 - Frekuensi Sedang (4-10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2020,12,4617,4617,5486,363,8,100.8,40,3.05584136695093,0.399396977608866,0.83494921291186,10,2,0,0,22193,0,0,0,4883,0,0,0,0,0,TON PER HARI,FALSE,0.0025990903183885,Sangat Tinggi (>4000mm),3,22195,150186.55,1,4 - Frekuensi Tinggi (>10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2021,12,3746,3746,4830,361,1,64.2,42.5,3.20108237327189,0.383964493460915,0.775908068478172,9,0,0,0,2529,1,1,55,693,0,0,0,0,1,TON PER HARI,FALSE,0.0032034169781099,Tinggi (2500-4000mm),3,2529,42048,1,4 - Frekuensi Tinggi (>10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2022,8,4156.3,4156.3,4278,361,2,83.9,37.8,3.25355625960061,0.396725246682454,0.971091878990893,6,2,1,0,986,1,1,5,114,0,0,0,0,0,TON PER HARI,FALSE,0.0019247888747203,Sangat Tinggi (>4000mm),5,989,55385.1,1,3 - Frekuensi Sedang (4-10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2023,6,2209.3,2209.3,3398,347,1,50.6,43.2,3.64699257552483,0.314113784615549,0.538613616694559,3,0,0,0,198,0,0,0,58,1,0,0,0,0,TON PER HARI,FALSE,0.0027157923324129,Sedang (1500-2500mm),6,198,26564.7,1,3 - Frekuensi Sedang (4-10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2024,11,3188.8,3188.8,3727,354,2,67.2,47.9,3.62176032010876,0.352354737645738,0.743461383385865,3,0,0,0,1782,0,0,0,515,0,0,0,0,0,,TRUE,0.0034495735072754,Tinggi (2500-4000mm),4,1782,,1,4 - Frekuensi Tinggi (>10x)
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2025,14,3422.7,3422.7,3927,356,1,53.5,41.4,3.45132232462878,0.387327719907407,0.802735842853252,8,0,0,0,4670,0,0,0,1134,0,0,0,0,0,,TRUE,0.004090338037222,Tinggi (2500-4000mm),2,4670,,1,4 - Frekuensi Tinggi (>10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2012,6,2714.8,2714.8,2692,264,2,73.7,68.4,3.52637761092572,0.313342598514811,0.667860071081706,2,2,0,0,0,16,0,112,0,0,0,0,0,0,,TRUE,0.0022101075585678,Tinggi (2500-4000mm),4,2,,1,3 - Frekuensi Sedang (4-10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2013,15,3004.2,3004.2,3191,304,0,48.2,53.3,3.37664567332309,0.35105526380355,0.744602472209554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0.0049930097862991,Tinggi (2500-4000mm),1,0,,1,4 - Frekuensi Tinggi (>10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2014,10,2545.8,2545.8,2740,294,0,42.2,50,3.57318586789555,0.333480405679297,0.700646604269035,6,0,0,0,0,0,2,20,39,1,1,0,0,0,,TRUE,0.0039280383376541,Tinggi (2500-4000mm),2,0,,1,3 - Frekuensi Sedang (4-10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2015,3,2591.6,2591.6,2483,240,1,83.3,47.5,3.79631150793651,0.300577638835552,0.667738397453306,2,0,0,0,4,0,0,1,0,0,0,0,0,0,TON PER HARI,FALSE,0.0011575860472295,Tinggi (2500-4000mm),7,4,121940.66,1,2 - Frekuensi Rendah (1-3x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2016,2,3378.4,3378.4,3493,342,1,67.7,55.8,3.33037365591398,0.379183313120546,0.830864470605671,2,1,0,0,0,1,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0005919962112242,Tinggi (2500-4000mm),8,1,123199.17,1,2 - Frekuensi Rendah (1-3x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2017,4,2615.5,2615.5,2538,289,1,50.7,60.8,3.56062928827445,0.312572618247568,0.748610604814317,2,0,0,48,7266,0,0,0,2660,0,0,0,0,0,TON PER HARI,FALSE,0.0015293442936341,Tinggi (2500-4000mm),6,7314,124431.17,1,3 - Frekuensi Sedang (4-10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2018,3,2398.9,2398.9,2290,263,2,77.4,63,3.85626683307732,0.285725518166496,0.657635776787684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0012505731793738,Sedang (1500-2500mm),7,0,44968,1,2 - Frekuensi Rendah (1-3x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2019,8,2801.5,2801.5,2442,254,6,117.8,57.6,3.97213389656938,0.273090786343659,0.687886085340442,4,0,0,0,95,1,0,17,10,0,0,1,0,0,TON PER HARI,FALSE,0.0028556130644297,Tinggi (2500-4000mm),3,95,143149.35,1,3 - Frekuensi Sedang (4-10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2020,4,4717.2,4717.2,3760,329,23,93.9,55.8,3.45857974910394,0.332521692312446,0.932489474333486,6,0,0,0,156,0,3,3,94,0,0,0,0,1,TON PER HARI,FALSE,0.0008479606546256,Sangat Tinggi (>4000mm),6,156,143988.85,1,3 - Frekuensi Sedang (4-10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2021,4,4129.7,4129.7,3544,329,11,161.3,54,3.46297823860727,0.328945026615037,0.865436851301378,3,0,0,0,15,0,0,0,6,0,0,0,0,0,TON PER HARI,FALSE,0.0009685933602925,Sangat Tinggi (>4000mm),6,15,105959.5,1,3 - Frekuensi Sedang (4-10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2022,6,3616.2,3616.2,3193,338,3,66.7,48.2,3.47543452380952,0.357342076026199,0.977355948559524,6,0,0,0,425,0,1,0,562,0,0,0,0,0,TON PER HARI,FALSE,0.001659200265472,Tinggi (2500-4000mm),4,425,95863.6,1,3 - Frekuensi Sedang (4-10x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2023,3,2452.1,2452.1,2360,267,5,79.3,57.6,3.9959366999488,0.286931760966035,0.710357954312121,2,0,0,0,156,0,0,2,49,0,0,0,0,0,TON PER HARI,FALSE,0.0012234411320908,Sedang (1500-2500mm),7,156,11025.92,1,2 - Frekuensi Rendah (1-3x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2024,3,3376.6,3376.6,2813,285,6,77.3,56.9,3.85306652453343,0.316802837643678,0.891768978984162,2,0,0,0,3023,3,3,1,838,0,1,0,0,0,,TRUE,0.0008884676893916,Tinggi (2500-4000mm),7,3023,,1,2 - Frekuensi Rendah (1-3x)
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2025,5,3560,3560,3178,330,1,67.5,51.8,3.58474046338966,0.345571880066991,0.893277571642357,4,0,0,0,1156,0,0,0,193,0,0,0,0,0,,TRUE,0.0014044943820224,Tinggi (2500-4000mm),5,1156,,1,3 - Frekuensi Sedang (4-10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2012,0,1953.8,1953.8,2370,243,2,66.5,65.2,4.1012843591645,0.205956182280723,0.557521178866223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,TRUE,0,Sedang (1500-2500mm),11,0,,0,1 - Tidak Ada Banjir
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2013,7,2251.8,2251.8,2998,287,0,44.4,54,3.78868586789555,0.246151114471326,0.610124854568825,2,1,0,0,500,0,0,11,1027,0,0,0,0,0,,TRUE,0.0031086242117417,Sedang (1500-2500mm),9,501,,1,3 - Frekuensi Sedang (4-10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2014,15,1963.8,1963.8,2525,270,1,90.3,49.3,4.04783934971838,0.220503878648233,0.571643447976236,15,0,0,0,9365,0,0,60,9240,4,2,0,0,0,,TRUE,0.0076382523678582,Sedang (1500-2500mm),4,9365,,1,4 - Frekuensi Tinggi (>10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2015,1,1924.4,1924.4,2249,232,3,62.1,46.8,4.25768785202253,0.197313825151476,0.548559034629701,1,0,0,0,70,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0005196424859696,Sedang (1500-2500mm),10,70,321930.2,1,2 - Frekuensi Rendah (1-3x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2016,0,2611.7,2611.7,3380,336,1,67.6,53.3,3.59013088616982,0.270496767498867,0.667103502462257,4,0,0,0,202,11,0,0,1908,2,0,0,0,0,TON PER HARI,FALSE,0,Tinggi (2500-4000mm),11,202,324258.95,0,1 - Tidak Ada Banjir
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2017,7,2183.2,2183.2,1997,283,0,42.8,65.9,4.12588607270865,0.200561907695426,0.799856224286512,5,1,0,0,51557,0,0,0,13054,0,0,0,0,0,TON PER HARI,FALSE,0.0032063026749725,Sedang (1500-2500mm),9,51558,327501.54,1,3 - Frekuensi Sedang (4-10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2018,10,2013.4,2013.4,1844,241,3,80.8,70.2,4.47275422427035,0.163667674997867,0.648207443262557,8,3,0,0,56765,1,0,243,21263,31,38,0,1,0,TON PER HARI,FALSE,0.0049667229561935,Sedang (1500-2500mm),7,56768,118552,1,3 - Frekuensi Sedang (4-10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2019,9,2491.1,2491.1,2015,226,10,143.8,59.8,4.62374699180748,0.141510533207459,0.673312843319434,11,0,0,0,19363,0,0,0,4257,3,8,0,0,0,TON PER HARI,FALSE,0.0036128617879651,Sedang (1500-2500mm),8,19363,803,1,3 - Frekuensi Sedang (4-10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2020,30,3555.7,3555.7,2842,295,9,194.3,63.7,4.11190415276233,0.192385440741771,0.808545388645562,22,0,0,0,97928,1,0,2,26526,0,0,0,0,0,TON PER HARI,FALSE,0.0084371572404871,Tinggi (2500-4000mm),1,97928,279341.8,1,4 - Frekuensi Tinggi (>10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2021,9,3168.7,3168.7,2821,308,6,145.7,66.6,4.01528366615463,0.194751785714286,0.801769919075854,8,0,0,0,49740,0,0,0,13476,4,2,0,0,1,TON PER HARI,FALSE,0.0028402815034556,Tinggi (2500-4000mm),8,49740,62104.75,1,3 - Frekuensi Sedang (4-10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2022,13,2919.3,2919.3,2598,322,2,53.5,61.2,4.00523335893497,0.22077640969022,0.928172720166013,16,0,0,0,82378,0,1,1,19781,0,0,0,0,0,TON PER HARI,FALSE,0.0044531223238447,Tinggi (2500-4000mm),5,82378,85775,1,4 - Frekuensi Tinggi (>10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2023,11,1796.3,1796.3,1838,253,0,40.3,60.8,4.59264164106503,0.162504801373955,0.654380394118015,8,0,0,0,31352,0,0,1,10996,20,21,0,0,0,TON PER HARI,FALSE,0.0061236987140232,Sedang (1500-2500mm),6,31352,15695,1,4 - Frekuensi Tinggi (>10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2024,18,2465,2465,2112,268,1,60.2,62.6,4.43523581757508,0.174440149033906,0.850517972763961,13,2,0,0,209250,0,0,0,54314,0,0,0,0,0,,TRUE,0.0073022312373225,Sedang (1500-2500mm),2,209252,,1,4 - Frekuensi Tinggi (>10x)
3209,KABUPATEN CIREBON,CIREBON,KAB,-6.7648,108.4783,3209,2025,17,3055.2,3055.2,2574,311,2,50.7,63.7,4.1144109703021,0.195676074202082,0.948995957217853,14,0,0,8,59694,4,2,20,15659,1,0,0,0,0,,TRUE,0.0055642838439382,Tinggi (2500-4000mm),3,59702,,1,4 - Frekuensi Tinggi (>10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2012,0,2657.8,2657.8,2407,256,3,84,72.7,3.86672457051044,0.331792289400775,0.777631575539126,2,0,0,0,1695,0,0,0,399,0,0,0,0,0,,TRUE,0,Tinggi (2500-4000mm),10,1695,,0,1 - Tidak Ada Banjir
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2013,4,2847.7,2847.7,2856,295,1,54.3,54.7,3.60251120071685,0.370093895876003,0.824039119122611,1,0,0,0,0,0,0,0,6,0,0,0,0,0,,TRUE,0.0014046423429434,Tinggi (2500-4000mm),7,0,,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2014,4,2408.2,2408.2,2430,280,1,55.5,52.6,3.86055561955965,0.351272499573306,0.765692642290785,3,0,0,2,0,1,0,0,593,3,1,0,0,0,,TRUE,0.0016609916119923,Sedang (1500-2500mm),7,2,,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2015,3,2417.5,2417.5,2149,234,3,72.1,48.2,4.13006669226831,0.315422448370029,0.713530314540117,1,1,1,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0012409513960703,Sedang (1500-2500mm),8,2,134954.51,1,2 - Frekuensi Rendah (1-3x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2016,6,3549.4,3549.4,3360,342,1,57.1,55.4,3.43509235570387,0.408323414390475,0.963737728110806,2,0,0,0,0,0,0,0,0,1,1,0,0,0,TON PER HARI,FALSE,0.0016904265509663,Tinggi (2500-4000mm),5,0,136227.67,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2017,8,1838.6,1838.6,1952,277,0,49.5,68,4.12831266001024,0.391577848982335,0.726720474240188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0043511367344718,Sedang (1500-2500mm),3,0,137589.95,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2018,5,1643.3,1643.3,1858,257,2,83,70.9,4.42021338965694,0.382583684555812,0.59835727465151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TON PER HARI,FALSE,0.0030426580660865,Sedang (1500-2500mm),6,0,49723.95,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2019,2,1926.6,1926.6,2147,251,3,71,67.3,4.6641866999488,0.346818571855265,0.558378194864444,7,0,0,0,0,0,0,13,308,2,4,0,0,2,TON PER HARI,FALSE,0.0010380982040901,Sedang (1500-2500mm),9,0,112938.3,1,2 - Frekuensi Rendah (1-3x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2020,13,3099.1,3099.1,3321,321,5,85.1,64.4,3.94889615004326,0.40796368109628,0.732400190340573,5,1,0,0,748,0,0,0,160,0,0,0,0,2,TON PER HARI,FALSE,0.0041947662224516,Tinggi (2500-4000mm),1,749,113478.5,1,4 - Frekuensi Tinggi (>10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2021,9,2723.8,2723.8,3037,321,4,64.7,60.5,3.81602016129032,0.40472119655658,0.699545132245691,7.33333333333333,1,0,2,37673,2,3,2,10176,23,34,5,7,0,TON PER HARI,FALSE,0.0033042073573683,Tinggi (2500-4000mm),2,37676,120085,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2022,6,2602.3,2602.3,2643,332,0,45,53.6,3.77616193036354,0.439112211981567,0.880314630981763,6,0,0,0,2359,0,1,1,710,0,0,0,0,0,TON PER HARI,FALSE,0.0023056526918495,Tinggi (2500-4000mm),5,2359,56794,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2023,7,1575.5,1575.5,1785,253,1,50.8,60.1,4.65487986431132,0.359101320617853,0.61588047170379,6,0,0,0,28081,0,0,0,1690,8,3,0,0,0,TON PER HARI,FALSE,0.0044430339574738,Sedang (1500-2500mm),4,28081,194910,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2024,5,2251.6,2251.6,2244,279,1,60.6,61.2,4.39286200716846,0.387367458570222,0.768218608460522,1,0,0,0,7141,0,0,0,2131,0,0,0,0,0,,TRUE,0.0022206430982412,Sedang (1500-2500mm),6,7141,,1,3 - Frekuensi Sedang (4-10x)
3210,KABUPATEN MAJALENGKA,MAJALENGKA,KAB,-6.8364,108.2277,3210,2025,7,2584,2584,2535,325,1,50.2,57.2,3.94113748079877,0.415196113884622,0.851148906725013,4,0,0,0,6810,0,0,0,1079,0,0,0,0,0,,TRUE,0.0027089783281733,Tinggi (2500-4000mm),4,6810,,1,3 - Frekuensi Sedang (4-10x)
