kode_kemendagri,nama_clean,nama_singkat,tipe,lat,lon,bps_kode,tahun,jumlah_banjir,total_hujan_tahunan_mm,rain_sum_mm,precipitation_hours_total,rainy_days,total_hari_hujan_ekstrem,max_hujan_harian_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,avg_kelembaban_tanah,rain_intensity_mm_per_hour_avg,jumlah_kejadian_bnpb,korban_meninggal,korban_hilang,korban_luka,pengungsi,rusak_berat,rusak_sedang,rusak_ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak,satuan,jumlah_sampah_ton_per_hari,is_sampah_missing,rasio_banjir_per_hujan,kategori_hujan,rank_banjir_di_wilayah,total_terdampak
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2019,18.0,1220.3,1220.3,1945.0,256.0,1.0,54.3,52.9,4.089521377368151,0.2387298688449394,0.4171959258718197,8.0,3.0,0.0,0.0,158377.0,8.0,10.0,0.0,20297.0,12.0,53.0,0.0,0.0,3.0,TON PER HARI,667.06,False,0.014750471195607639,Rendah (<1500mm),10.0,158380.0
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2020,19.0,1970.9,1970.9,3003.0,319.0,1.0,71.6,54.0,3.560870257075763,0.2885648575577802,0.5056162106292602,18.0,1.0,0.0,1.0,607800.0,3.0,8.0,0.0,130295.0,150.0,270.0,0.0,0.0,0.0,TON PER HARI,661.72,False,0.009640265868385001,Sedang (1500-2500mm),9.0,607802.0
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2021,50.0,2132.0,2132.0,2998.0,314.0,0.0,49.6,51.8,3.500145225294419,0.2961069076420891,0.5826660618289636,37.0,0.0,0.0,4.0,373572.0,75.0,38.0,115.0,69312.0,0.0,0.0,0.0,0.0,3.0,TON PER HARI,738.05,False,0.02345215759849906,Sedang (1500-2500mm),1.0,373576.0
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2022,25.0,1871.5,1871.5,2388.0,330.0,1.0,51.1,49.0,3.5510958781362008,0.3077603358614951,0.6732203326622671,15.0,1.0,1.0,0.0,30001.0,2.0,3.0,0.0,10522.0,0.0,0.0,0.0,0.0,1.0,TON PER HARI,559.62,False,0.013358268768367619,Sedang (1500-2500mm),5.0,30003.0
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2023,20.0,1201.8,1201.8,1739.0,256.0,0.0,38.9,44.6,4.048775729646697,0.2553604678699436,0.5212685784633065,14.0,0.0,0.0,0.0,55503.0,3.0,6.0,1.0,10330.0,5.0,10.0,0.0,0.0,0.0,TON PER HARI,254.46,False,0.016641704110500914,Rendah (<1500mm),8.0,55503.0
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2024,21.0,1449.8,1449.8,1984.0,269.0,0.0,45.2,46.8,3.922833024348041,0.2730245132194207,0.5655901125022604,14.0,1.0,4.0,4.0,61262.0,4.0,5.0,22.0,12358.0,1.0,0.0,0.0,0.0,0.0,,,True,0.014484756518140433,Rendah (<1500mm),7.0,61271.0
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2025,23.0,1804.8,1804.8,2422.0,316.0,0.0,33.1,49.0,3.713988543266769,0.3267778841845878,0.6441945908285139,12.0,0.0,0.0,0.0,143996.0,40.0,12.0,5.0,32511.0,0.0,0.0,0.0,0.0,0.0,,,True,0.012743794326241136,Sedang (1500-2500mm),6.0,143996.0
3204,KABUPATEN BANDUNG,BANDUNG,KAB,-7.0225,107.5286,3204,2026,,,,,,,,,,,,8.0,2.0,0.0,3.0,42421.0,1.0,0.0,0.0,11951.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,42426.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2009,,,,,,,,,,,,3.0,0.0,0.0,0.0,320.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,320.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2010,,,,,,,,,,,,12.0,0.0,1.0,8.0,0.0,105.0,0.0,213.0,421.0,0.0,4.0,0.0,0.0,0.0,,,True,,,,9.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2011,,,,,,,,,,,,2.0,13.0,0.0,7.0,1405.0,638.0,1264.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,1425.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2012,7.0,2722.2,2722.2,2836.0,287.0,2.0,55.0,68.4,3.293936812507724,0.3196246885685741,0.6679218109476083,4.0,0.0,0.0,0.0,7499.0,3.0,3.0,7.0,547.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0025714495628535745,Tinggi (2500-4000mm),8.0,7499.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2013,11.0,3527.3,3527.3,3344.0,322.0,3.0,58.0,58.3,3.1589225550435227,0.359390769542584,0.8543914096372701,4.0,0.0,0.0,0.0,3887.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0031185325886655514,Tinggi (2500-4000mm),5.0,3887.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2014,9.0,3189.0,3189.0,3075.0,319.0,2.0,94.8,43.6,3.302034114183308,0.3488511128712238,0.7947477448702,11.0,1.0,0.0,0.0,5906.0,63.0,1.0,109.0,1136.0,0.0,2.0,0.0,0.0,0.0,,,True,0.0028222013170272815,Tinggi (2500-4000mm),7.0,5907.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2015,5.0,2769.2,2769.2,2634.0,270.0,2.0,92.3,50.8,3.6162611367127497,0.3019945777863116,0.7295546252683796,5.0,0.0,0.0,0.0,1200.0,11.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,237389.82,False,0.0018055756175068612,Tinggi (2500-4000mm),9.0,1200.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2016,11.0,4335.8,4335.8,3803.0,350.0,6.0,83.8,47.5,3.09729653318502,0.3958880384068718,0.9684374163178257,14.0,35.0,19.0,9.0,9387.0,806.0,433.0,1094.0,1271.0,50.0,17.0,2.0,27.0,0.0,TON PER HARI,239713.5,False,0.002537017390101019,Sangat Tinggi (>4000mm),5.0,9450.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2017,4.0,2915.5,2915.5,2632.0,296.0,3.0,114.7,64.4,3.2730542754736303,0.3332915373250554,0.797127161907382,5.0,0.0,2.0,0.0,2438.0,24.0,3.0,248.0,524.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,242110.63,False,0.0013719773623735209,Tinggi (2500-4000mm),10.0,2440.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2018,3.0,2222.4,2222.4,2648.0,297.0,6.0,93.6,55.1,3.533223438300052,0.2962824652777778,0.5848768473401273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,TON PER HARI,244.62,False,0.0013498920086393088,Sedang (1500-2500mm),11.0,0.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2019,21.0,2339.9,2339.9,2574.0,282.0,6.0,138.5,49.3,3.785203020993344,0.2846556784967571,0.6237071012557304,15.0,0.0,0.0,0.0,380.0,5.0,3.0,50.0,380.0,4.0,3.0,0.0,0.0,2.0,TON PER HARI,789.37,False,0.00897474251036369,Sedang (1500-2500mm),1.0,380.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2020,15.0,4158.7,4158.7,4111.0,350.0,12.0,112.1,49.0,3.2262080706958347,0.3594406167603922,0.8434747706355458,7.0,0.0,0.0,0.0,10600.0,218.0,320.0,636.0,2478.0,15.0,26.0,10.0,0.0,23.0,TON PER HARI,794.22,False,0.0036068963858898215,Sangat Tinggi (>4000mm),2.0,10600.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2021,14.0,3750.7,3750.7,3596.0,337.0,7.0,88.4,49.3,3.286965693804403,0.3618347731588154,0.8499060364312684,14.0,0.0,0.0,0.0,4010.0,17.0,7.0,69.0,507.0,5.0,4.0,3.0,1.0,9.0,TON PER HARI,283.34,False,0.0037326365745060926,Tinggi (2500-4000mm),3.0,4010.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2022,12.0,3466.9,3466.9,3412.0,351.0,2.0,55.5,50.8,3.344334741423451,0.3772180187532002,0.9116925618308964,9.0,1.0,0.0,1.0,26815.0,6.0,28.0,842.0,5229.0,17.0,36.0,5.0,23.0,5.0,TON PER HARI,330.21,False,0.0034613054890536214,Tinggi (2500-4000mm),4.0,26817.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2023,10.0,2289.6,2289.6,2581.0,284.0,2.0,84.4,46.1,3.7735054403481834,0.2973580770502645,0.6142057714561174,3.0,0.0,0.0,0.0,411.0,0.0,0.0,3.0,146.0,0.0,2.0,0.0,0.0,0.0,TON PER HARI,361.44,False,0.004367575122292104,Sedang (1500-2500mm),6.0,411.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2024,7.0,2717.5,2717.5,2912.0,301.0,2.0,55.8,46.8,3.705816864417254,0.3227621413195732,0.6890505603164532,1.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0025758969641214353,Tinggi (2500-4000mm),8.0,138.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2025,12.0,3267.6,3267.6,3439.0,343.0,1.0,59.4,48.6,3.5751778673835126,0.3638810110513739,0.7901660925591525,4.0,0.0,0.0,0.0,3092.0,2.0,7.0,94.0,654.0,0.0,0.0,0.0,0.0,0.0,,,True,0.003672420124862284,Tinggi (2500-4000mm),4.0,3092.0
3205,KABUPATEN GARUT,GARUT,KAB,-7.2279,107.9087,3205,2026,,,,,,,,,,,,1.0,0.0,0.0,0.0,124.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,124.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2009,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2010,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2012,0.0,2722.2,2722.2,2836.0,287.0,2.0,55.0,68.4,3.174702447163515,0.2417656893719359,0.6679218109476083,,,,,,,,,,,,,,,,,True,0.0,Tinggi (2500-4000mm),8.0,0.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2013,12.0,3527.3,3527.3,3344.0,322.0,3.0,58.0,58.3,3.079984639016897,0.2748496135752688,0.8543914096372701,4.0,0.0,0.0,1.0,4595.0,0.0,0.0,250.0,1443.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0034020355512715105,Tinggi (2500-4000mm),1.0,4596.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2014,6.0,3189.0,3189.0,3075.0,319.0,2.0,94.8,43.6,3.2163153481822837,0.2591208877368151,0.7947477448702,7.0,0.0,0.0,0.0,1567.0,3.0,5.0,2.0,71.0,0.0,1.0,0.0,0.0,0.0,,,True,0.0018814675446848542,Tinggi (2500-4000mm),3.0,1567.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2015,1.0,2769.2,2769.2,2634.0,270.0,2.0,92.3,50.8,3.4912115335381464,0.2137943553720771,0.7295546252683796,,,,,,,,,,,,,,,TON PER HARI,293210.71,False,0.0003611151235013723,Tinggi (2500-4000mm),7.0,0.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2016,8.0,4335.8,4335.8,3803.0,350.0,6.0,83.8,47.5,3.063325608701026,0.2969240293999505,0.9684374163178257,6.0,1.0,0.0,4.0,2707.0,9.0,0.0,8.0,1474.0,0.0,1.0,3.0,0.0,0.0,TON PER HARI,295533.32,False,0.001845103556437105,Sangat Tinggi (>4000mm),2.0,2712.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2017,5.0,3227.3,3227.3,3992.0,358.0,4.0,67.1,56.2,2.9618985535074245,0.2774178888782215,0.7567833597526277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,298488.65,False,0.0015492826821181791,Tinggi (2500-4000mm),4.0,0.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2018,5.0,3146.3,3146.3,4031.0,354.0,3.0,243.8,42.5,3.159969534050179,0.2545315004160266,0.6550853977563855,2.0,6.0,0.0,0.0,9545.0,7.0,1.0,15.0,462.0,0.0,0.0,0.0,0.0,1.0,TON PER HARI,295.53,False,0.0015891682293487587,Tinggi (2500-4000mm),4.0,9551.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2019,3.0,2703.8,2703.8,3994.0,349.0,1.0,99.3,38.5,3.3326836277521763,0.2329194191094896,0.5846238500128725,,,,,,,,,,,,,,,TON PER HARI,481.96,False,0.0011095495228937052,Tinggi (2500-4000mm),6.0,0.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2020,6.0,5547.6,5547.6,5730.0,366.0,12.0,118.2,41.0,2.9363172969966627,0.3002213547460141,0.926385734419925,4.0,1.0,0.0,2.0,3822.0,1.0,3.0,0.0,822.0,2.0,2.0,0.0,0.0,1.0,TON PER HARI,482.74,False,0.001081548777849881,Sangat Tinggi (>4000mm),3.0,3825.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2021,1.0,4543.8,4543.8,4996.0,364.0,3.0,118.6,40.3,3.09845308499744,0.2924465328447687,0.8997710874528098,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,75.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,111.12,False,0.00022008010915973414,Sangat Tinggi (>4000mm),7.0,0.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2022,4.0,4735.1,4735.1,4587.0,362.0,1.0,53.0,41.8,3.1122736815156173,0.2991384576612903,1.0814215620078305,6.0,0.0,0.0,0.0,1030.0,0.0,2.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,130.02,False,0.0008447551266076745,Sangat Tinggi (>4000mm),5.0,1030.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2023,3.0,2913.6,2913.6,3796.0,343.0,1.0,74.4,37.8,3.449180619559652,0.2391069825802184,0.6520225972831125,2.0,0.0,0.0,0.0,2758.0,1.0,4.0,9.0,663.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,69.0,False,0.001029654036243822,Tinggi (2500-4000mm),6.0,2758.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2024,3.0,3619.7,3619.7,4067.0,353.0,3.0,59.2,45.4,3.4203898467432947,0.2679082890454414,0.7986776314038938,1.0,0.0,0.0,0.0,3948.0,0.0,0.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0008287979666823218,Tinggi (2500-4000mm),6.0,3948.0
3206,KABUPATEN TASIKMALAYA,TASIKMALAYA,KAB,-7.3579,108.111,3206,2025,3.0,4248.900000000001,4248.900000000001,4219.0,356.0,3.0,55.3,43.9,3.3646169994879678,0.2846516923749786,0.9117499116602712,5.0,0.0,0.0,0.0,5603.0,7.0,9.0,90.0,1220.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0007060650992021464,Sangat Tinggi (>4000mm),6.0,5603.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2008,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2009,,,,,,,,,,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,1.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2010,,,,,,,,,,,,9.0,0.0,0.0,171.0,20.0,3.0,0.0,136.0,1477.0,2.0,0.0,0.0,0.0,0.0,,,True,,,,191.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2011,,,,,,,,,,,,3.0,3.0,13.0,13.0,2846.0,52.0,9.0,139.0,88.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,2875.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2012,0.0,3128.3,3128.3,3494.0,325.0,2.0,77.9,57.6,3.1466005747126435,0.4085596094425905,0.6922370325846071,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.0,Tinggi (2500-4000mm),10.0,0.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2013,29.0,3691.3,3691.3,3804.0,341.0,5.0,88.7,47.2,3.119580325140809,0.4307305542221369,0.8483961001044348,4.0,1.0,0.0,1.0,2500.0,343.0,193.0,77.0,70.0,7.0,3.0,0.0,1.0,0.0,,,True,0.007856310784818356,Tinggi (2500-4000mm),1.0,2502.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2014,12.0,3243.3,3243.3,3479.0,332.0,2.0,56.5,43.2,3.258719214029698,0.4221688041367981,0.7835730685932418,8.0,0.0,0.0,5.0,57.0,431.0,23.0,51.0,25.0,0.0,0.0,0.0,0.0,0.0,,,True,0.003699935251133105,Tinggi (2500-4000mm),3.0,62.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2015,3.0,2880.2,2880.2,2938.0,287.0,4.0,63.5,44.3,3.5080504352278545,0.3773136624743984,0.7172601358040946,,,,,,,,,,,,,,,TON PER HARI,94302.11,False,0.0010415943337268247,Tinggi (2500-4000mm),9.0,0.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2016,5.0,4470.1,4470.1,4189.0,359.0,3.0,72.4,49.0,3.181484859720677,0.4518121868949038,0.9888207653083438,4.0,0.0,0.0,0.0,200.0,0.0,0.0,5.0,1340.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,95606.66,False,0.001118543209324176,Sangat Tinggi (>4000mm),7.0,200.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2017,4.0,2572.5,2572.5,3658.0,355.0,3.0,97.4,44.6,3.109680299539171,0.3773095363436593,0.6474443280454898,4.0,0.0,0.0,0.0,287.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,96562.73,False,0.001554907677356657,Tinggi (2500-4000mm),8.0,287.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2018,5.0,2466.0,2466.0,3695.0,344.0,2.0,169.3,51.5,3.31174571172555,0.3463603795976275,0.5825090724729612,,,,,,,,,,,,,,,TON PER HARI,96.47,False,0.00202757502027575,Sedang (1500-2500mm),7.0,0.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2019,5.0,2335.0,2335.0,3814.0,347.0,3.0,81.2,41.0,3.474875704045059,0.316396677120669,0.5033787773959615,,,,,,,,,,,,,,,TON PER HARI,409.22,False,0.0021413276231263384,Sedang (1500-2500mm),7.0,0.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2020,12.0,4617.0,4617.0,5486.0,363.0,8.0,100.8,40.0,3.055841366950933,0.3993969776088658,0.8349492129118595,10.0,2.0,0.0,0.0,22193.0,0.0,0.0,0.0,4883.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,411.47,False,0.002599090318388564,Sangat Tinggi (>4000mm),3.0,22195.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2021,12.0,3746.0,3746.0,4830.0,361.0,1.0,64.2,42.5,3.2010823732718894,0.3839644934609148,0.7759080684781718,9.0,0.0,0.0,0.0,2529.0,1.0,1.0,55.0,693.0,0.0,0.0,0.0,0.0,1.0,TON PER HARI,115.2,False,0.003203416978109984,Tinggi (2500-4000mm),3.0,2529.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2022,8.0,4156.3,4156.3,4278.0,361.0,2.0,83.9,37.8,3.2535562596006145,0.3967252466824543,0.9710918789908932,6.0,2.0,1.0,0.0,986.0,1.0,1.0,5.0,114.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,151.74,False,0.001924788874720304,Sangat Tinggi (>4000mm),5.0,989.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2023,6.0,2209.3,2209.3,3398.0,347.0,1.0,50.6,43.2,3.6469925755248336,0.3141137846155487,0.5386136166945592,3.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,TON PER HARI,72.78,False,0.002715792332412981,Sedang (1500-2500mm),6.0,198.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2024,11.0,3188.8,3188.8,3727.0,354.0,2.0,67.2,47.9,3.6217603201087623,0.352354737645738,0.7434613833858648,3.0,0.0,0.0,0.0,1782.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,,,True,0.003449573507275464,Tinggi (2500-4000mm),4.0,1782.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2025,14.0,3422.7,3422.7,3927.0,356.0,1.0,53.5,41.4,3.4513223246287765,0.3873277199074074,0.8027358428532522,8.0,0.0,0.0,0.0,4670.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,0.0,0.0,,,True,0.004090338037222077,Tinggi (2500-4000mm),2.0,4670.0
3207,KABUPATEN CIAMIS,CIAMIS,KAB,-7.3264,108.3534,3207,2026,,,,,,,,,,,,2.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,1087.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2008,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2009,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2010,,,,,,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2011,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,,,,0.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2012,6.0,2714.8,2714.8,2692.0,264.0,2.0,73.7,68.4,3.5263776109257203,0.3133425985148106,0.6678600710817063,2.0,2.0,0.0,0.0,0.0,16.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.00221010755856785,Tinggi (2500-4000mm),4.0,2.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2013,15.0,3004.2,3004.2,3191.0,304.0,0.0,48.2,53.3,3.3766456733230927,0.35105526380355,0.7446024722095544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,0.004993009786299182,Tinggi (2500-4000mm),1.0,0.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2014,10.0,2545.8,2545.8,2740.0,294.0,0.0,42.2,50.0,3.5731858678955457,0.3334804056792968,0.7006466042690348,6.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,39.0,1.0,1.0,0.0,0.0,0.0,,,True,0.0039280383376541755,Tinggi (2500-4000mm),2.0,0.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2015,3.0,2591.6,2591.6,2483.0,240.0,1.0,83.3,47.5,3.796311507936508,0.3005776388355521,0.6677383974533059,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,121940.66,False,0.0011575860472295108,Tinggi (2500-4000mm),7.0,4.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2016,2.0,3378.4,3378.4,3493.0,342.0,1.0,67.7,55.8,3.3303736559139785,0.3791833131205455,0.8308644706056708,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,123199.17,False,0.0005919962112242482,Tinggi (2500-4000mm),8.0,1.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2017,4.0,2615.5,2615.5,2538.0,289.0,1.0,50.7,60.8,3.5606292882744497,0.3125726182475678,0.7486106048143174,2.0,0.0,0.0,48.0,7266.0,0.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,0.0,TON PER HARI,124431.17,False,0.0015293442936341044,Tinggi (2500-4000mm),6.0,7314.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2018,3.0,2398.9,2398.9,2290.0,263.0,2.0,77.4,63.0,3.856266833077317,0.285725518166496,0.6576357767876835,,,,,,,,,,,,,,,TON PER HARI,123.2,False,0.0012505731793738797,Sedang (1500-2500mm),7.0,0.0
3208,KABUPATEN KUNINGAN,KUNINGAN,KAB,-6.9758,108.4831,3208,2019,8.0,2801.5,2801.5,2442.0,254.0,6.0,117.8,57.6,3.972133896569381,0.2730907863436593,0.6878860853404415,4.0,0.0,0.0,0.0,95.0,1.0,0.0,17.0,10.0,0.0,0.0,1.0,0.0,0.0,TON PER HARI,392.19,False,0.0028556130644297696,Tinggi (2500-4000mm),3.0,95.0
